ID,Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
anthogr01,Greg Anthony,PG,28,VAN,69,30.4,4.7,11.3,0.415,1.3,3.9,0.332,3.4,7.4,0.459,0.472,3.3,4.3,0.332,0.4,2.1,2.5,6.9,1.7,0.2,2.3,2.0,14.0,18.6,0.53,0.347,0.38,1.6,8.4,4.9,41.9,2.9,0.4,14.9,23.3,2.9,1.9,4.8,0.111,2.6,0.4,2.9,2.6
armstbj01,B.J. Armstrong,PG,28,GSW,82,27.6,4.1,8.9,0.468,1.2,2.5,0.473,3.0,6.3,0.465,0.535,2.9,3.4,0.473,0.3,2.0,2.2,4.9,0.8,0.1,1.6,1.8,12.3,17.3,0.595,0.285,0.384,1.1,8.3,4.7,28.4,1.5,0.2,13.1,18.8,6.2,0.8,7.0,0.149,2.7,-0.8,1.8,2.2
askewvi01,Vincent Askew,SG,29,SEA,69,25.0,3.1,6.3,0.493,0.4,1.2,0.337,2.7,5.1,0.531,0.526,1.8,2.3,0.337,0.9,2.2,3.2,2.4,0.7,0.2,1.4,2.6,8.4,11.9,0.574,0.197,0.369,4.7,10.0,7.5,14.6,1.4,0.7,15.9,15.6,2.2,2.2,4.3,0.12,-0.5,0.4,-0.1,0.8
askinke01,Keith Askins,SF,28,MIA,75,25.3,2.1,5.2,0.402,1.3,3.2,0.418,0.8,2.1,0.377,0.528,0.6,0.8,0.418,1.5,2.8,4.3,1.6,0.6,0.8,1.1,3.6,6.1,10.0,0.55,0.606,0.146,7.1,12.7,9.9,9.8,1.3,2.5,16.5,11.9,1.6,2.8,4.4,0.111,-0.8,1.8,1.0,1.4
augmost01,Stacey Augmon,SF,27,ATL,77,29.8,4.7,9.6,0.491,0.0,0.1,0.25,4.7,9.5,0.492,0.491,3.3,4.1,0.25,1.8,2.2,3.9,1.8,1.4,0.4,1.8,2.4,12.7,15.9,0.556,0.005,0.43,6.8,9.0,7.8,10.0,2.5,1.0,13.6,19.9,3.5,2.1,5.6,0.117,0.1,0.3,0.4,1.4
aventan01,Anthony Avent,PF,26,VAN,71,22.3,2.5,6.6,0.384,0.0,0.0,0.0,2.5,6.6,0.384,0.384,0.8,1.1,0.0,1.5,3.5,5.0,1.0,0.4,0.6,1.5,2.8,5.8,6.9,0.415,0.0,0.165,7.7,18.9,13.1,7.4,1.0,2.0,17.6,17.5,-2.8,1.6,-1.2,-0.037,-6.5,-0.7,-7.3,-2.1
bakervi01,Vin Baker,PF,24,MIL,82,40.5,8.5,17.4,0.489,0.1,0.6,0.208,8.4,16.8,0.499,0.493,3.9,5.8,0.208,3.2,6.6,9.9,2.6,0.8,1.1,2.6,3.3,21.1,18.4,0.527,0.034,0.335,9.5,20.5,14.9,11.4,1.1,2.1,11.6,25.6,3.7,2.4,6.2,0.089,1.2,-1.1,0.1,1.8
barklch01,Charles Barkley,PF,32,PHO,71,37.1,8.2,16.3,0.5,0.7,2.5,0.28,7.5,13.9,0.539,0.521,6.2,8.0,0.28,3.4,8.1,11.6,3.7,1.6,0.8,3.1,2.9,23.2,24.8,0.585,0.151,0.488,10.9,25.0,18.1,17.4,2.2,1.6,13.4,27.5,7.0,3.5,10.5,0.191,5.0,0.6,5.7,5.1
barroda01,Dana Barros,PG,28,BOS,80,29.1,4.7,10.1,0.47,1.9,4.6,0.408,2.9,5.5,0.523,0.563,1.6,1.8,0.408,0.3,2.1,2.4,3.8,0.7,0.0,1.5,1.5,13.0,15.6,0.596,0.457,0.182,1.0,8.4,4.6,20.8,1.2,0.1,12.1,18.3,4.8,0.8,5.6,0.116,2.3,-1.1,1.1,1.8
barrybr01,Brent Barry,SG,24,LAC,79,24.0,3.6,7.6,0.474,1.6,3.7,0.416,2.0,3.8,0.532,0.577,1.4,1.7,0.416,0.5,1.6,2.1,2.9,1.2,0.3,1.5,2.5,10.1,15.9,0.609,0.496,0.229,2.4,8.4,5.3,18.8,2.6,0.9,15.4,18.3,3.7,1.2,4.9,0.124,1.7,0.5,2.2,2.0
barryjo01,Jon Barry,SG,26,GSW,68,10.5,1.3,2.7,0.492,0.6,1.4,0.473,0.7,1.4,0.511,0.611,0.5,0.5,0.473,0.3,0.7,0.9,1.3,0.5,0.2,0.6,0.8,3.8,14.9,0.638,0.503,0.2,2.7,7.5,5.1,18.5,2.4,1.1,17.3,14.9,1.4,0.4,1.8,0.122,2.0,0.8,2.8,0.9
benjabe01,Benoit Benjamin,C,31,TOT,83,22.8,3.5,7.1,0.498,0.0,0.0,0.0,3.5,7.1,0.501,0.498,1.7,2.3,0.0,1.7,4.8,6.5,0.8,0.5,1.0,1.7,2.7,8.8,14.4,0.539,0.005,0.329,8.8,26.1,17.3,5.7,1.3,3.4,17.6,19.8,0.1,2.2,2.3,0.057,-2.3,-0.3,-2.6,-0.3
benoida01,David Benoit,SF,27,UTA,81,24.2,3.1,7.2,0.439,0.8,2.4,0.333,2.4,4.8,0.491,0.494,1.1,1.4,0.333,1.1,3.6,4.7,1.0,0.5,0.6,0.9,2.0,8.2,12.2,0.524,0.33,0.193,5.8,17.9,12.0,6.3,1.2,2.1,10.1,16.4,1.6,2.3,3.9,0.096,-0.2,0.0,-0.2,0.9
besttr01,Travis Best,PG,23,IND,59,9.7,1.2,2.8,0.423,0.1,0.4,0.32,1.0,2.3,0.442,0.448,1.3,1.5,0.32,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7,11.5,0.545,0.153,0.552,2.5,7.0,4.8,26.8,1.9,0.4,23.7,21.4,0.2,0.5,0.7,0.057,-1.9,-0.4,-2.2,0.0
blaylmo01,Mookie Blaylock,PG,28,ATL,81,35.7,5.6,13.9,0.405,2.9,7.7,0.371,2.8,6.2,0.448,0.508,1.6,2.1,0.371,1.4,2.7,4.1,5.9,2.6,0.2,2.3,1.9,15.7,18.9,0.529,0.555,0.151,4.3,9.5,6.8,27.6,3.9,0.5,13.6,21.5,5.4,3.6,9.0,0.149,3.8,1.5,5.3,5.4
blounco01,Corie Blount,PF,27,LAL,57,12.5,1.4,2.9,0.473,0.0,0.0,0.0,1.4,2.9,0.479,0.473,0.4,0.8,0.0,1.2,1.8,3.0,0.7,0.4,0.6,0.8,1.9,3.2,10.9,0.491,0.012,0.263,11.5,16.1,13.8,8.3,1.8,3.4,20.1,14.6,-0.1,1.0,0.9,0.063,-3.5,0.9,-2.7,-0.1
bowiean01,Anthony Bowie,SG,32,ORL,74,14.6,1.7,3.7,0.471,0.2,0.4,0.387,1.6,3.3,0.481,0.493,0.5,0.6,0.387,0.5,1.1,1.7,1.4,0.5,0.1,0.7,1.5,4.2,10.4,0.527,0.114,0.169,4.4,8.8,6.6,14.2,1.6,0.7,15.8,14.6,0.7,0.9,1.6,0.071,-2.4,0.1,-2.3,-0.1
bradlsh01,Shawn Bradley,C,23,TOT,79,29.5,4.9,11.1,0.443,0.0,0.1,0.25,4.9,11.0,0.444,0.444,2.1,3.1,0.25,2.8,5.3,8.1,0.8,0.6,3.6,2.3,3.6,11.9,15.7,0.481,0.005,0.282,10.3,20.4,15.2,4.9,1.1,9.4,15.4,21.8,-1.1,4.1,3.0,0.062,-3.2,1.7,-1.4,0.3
braggma01,Marques Bragg,PF,25,MIN,53,7.0,1.0,2.3,0.45,0.0,0.0,0.0,1.0,2.3,0.45,0.45,0.4,0.8,0.0,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5,9.8,0.475,0.0,0.342,12.3,13.3,12.8,3.6,2.4,1.7,15.8,19.7,-0.3,0.3,0.1,0.012,-4.6,-1.0,-5.6,-0.3
brandte01,Terrell Brandon,PG,25,CLE,75,34.3,6.8,14.6,0.465,1.2,3.1,0.387,5.6,11.5,0.487,0.507,4.5,5.1,0.387,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3,25.2,0.573,0.214,0.348,2.4,10.6,6.4,38.1,3.0,1.1,10.1,27.6,9.5,3.1,12.7,0.237,6.0,1.5,7.5,6.2
breauti01,Tim Breaux,SF,25,HOU,54,10.6,1.1,3.0,0.366,0.3,0.9,0.326,0.8,2.1,0.383,0.413,0.5,0.8,0.326,0.4,0.7,1.1,0.4,0.2,0.1,0.6,0.8,3.0,6.2,0.445,0.286,0.28,4.5,7.4,6.0,6.3,1.0,1.0,14.2,16.6,-0.6,0.3,-0.2,-0.021,-4.5,-2.2,-6.7,-0.7
brickfr01,Frank Brickowski,C,36,SEA,63,15.7,2.0,4.0,0.488,0.5,1.3,0.405,1.4,2.7,0.526,0.552,1.0,1.4,0.405,0.4,2.0,2.4,0.9,0.4,0.1,1.2,2.9,5.4,8.6,0.585,0.313,0.341,3.3,14.3,9.0,9.1,1.3,0.6,21.2,16.7,0.1,1.4,1.6,0.076,-4.1,0.3,-3.8,-0.4
brooksc01,Scott Brooks,PG,30,DAL,69,10.4,1.9,4.2,0.457,0.4,0.9,0.403,1.6,3.3,0.472,0.5,0.9,1.0,0.403,0.2,0.4,0.6,1.4,0.6,0.0,0.6,0.8,5.1,16.6,0.544,0.212,0.235,1.5,4.8,3.0,23.4,3.0,0.3,11.7,21.3,1.2,0.4,1.6,0.11,0.1,0.4,0.5,0.5
brownch01,Chucky Brown,PF,27,HOU,82,24.6,3.7,6.8,0.541,0.0,0.1,0.125,3.6,6.7,0.547,0.541,1.3,1.8,0.125,1.6,3.7,5.4,1.1,0.6,0.5,1.1,2.0,8.6,13.7,0.568,0.014,0.27,7.7,16.8,12.4,7.0,1.2,1.3,13.1,15.9,2.2,2.1,4.2,0.101,-1.2,-0.4,-1.6,0.2
brownde01,Dee Brown,PG,27,BOS,65,24.5,3.8,9.5,0.399,1.0,3.4,0.309,2.7,6.1,0.449,0.455,2.1,2.4,0.309,0.6,1.5,2.1,2.2,1.2,0.2,1.1,1.8,10.7,13.7,0.507,0.357,0.256,2.5,7.2,4.8,14.3,2.5,0.5,9.7,20.5,1.4,1.0,2.4,0.073,-0.5,0.0,-0.5,0.6
brownpj01,P.J. Brown,C,26,NJN,81,36.3,4.4,9.9,0.444,0.0,0.2,0.2,4.3,9.7,0.448,0.445,2.5,3.3,0.2,2.7,4.3,6.9,2.0,1.0,1.2,1.6,3.1,11.3,12.6,0.5,0.019,0.332,7.9,13.2,10.5,9.3,1.4,2.6,12.7,15.6,2.0,3.3,5.3,0.087,-1.3,0.7,-0.5,1.1
brownra02,Randy Brown,PG,27,CHI,68,9.9,1.1,2.8,0.406,0.0,0.2,0.091,1.1,2.7,0.425,0.409,0.4,0.7,0.091,0.3,0.7,1.0,1.1,0.8,0.2,0.5,1.3,2.7,11.2,0.436,0.057,0.24,3.0,8.5,5.7,15.1,4.5,1.4,12.7,16.0,0.0,1.5,1.5,0.105,-4.3,4.0,-0.2,0.3
bryanma01,Mark Bryant,PF,30,HOU,71,22.4,3.4,6.3,0.543,0.0,0.0,0.0,3.4,6.3,0.545,0.543,1.8,2.5,0.0,1.8,3.1,4.9,0.7,0.4,0.3,1.2,3.3,8.6,13.1,0.583,0.004,0.397,9.6,15.3,12.5,5.2,1.0,0.9,14.0,17.3,2.1,1.4,3.6,0.107,-2.5,-1.1,-3.7,-0.7
buechju01,Jud Buechler,SF,27,CHI,74,10.0,1.5,3.3,0.463,0.5,1.2,0.444,1.0,2.1,0.474,0.545,0.2,0.3,0.444,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8,14.1,0.552,0.372,0.091,7.1,10.4,8.7,11.1,2.4,0.7,13.4,17.3,1.0,1.2,2.3,0.148,0.8,1.0,1.7,0.7
bullama01,Matt Bullard,PF,28,ATL,46,10.0,1.4,3.5,0.407,0.6,1.6,0.361,0.9,2.0,0.444,0.488,0.3,0.4,0.361,0.4,0.9,1.3,0.4,0.4,0.2,0.5,1.1,3.8,11.5,0.509,0.444,0.123,4.4,11.3,7.7,6.4,2.0,1.9,12.3,19.0,0.2,0.4,0.6,0.065,-1.4,-0.3,-1.6,0.0
burroju01,Junior Burrough,PF,23,BOS,61,8.1,1.0,2.8,0.376,0.0,0.0,0.0,1.0,2.8,0.376,0.376,1.0,1.5,0.0,0.7,1.0,1.8,0.2,0.2,0.2,0.7,1.2,3.1,9.0,0.448,0.0,0.547,9.9,14.8,12.3,4.6,1.5,1.4,15.9,21.8,-0.6,0.4,-0.2,-0.018,-5.5,-2.0,-7.5,-0.7
butlemi02,Mitchell Butler,SG,25,WSB,61,14.1,1.4,3.8,0.384,0.2,1.0,0.217,1.2,2.8,0.444,0.413,0.8,1.4,0.217,0.5,1.5,1.9,1.1,0.7,0.2,1.1,1.7,3.9,7.4,0.446,0.262,0.362,4.1,12.0,8.1,11.1,2.4,1.0,20.1,17.3,-1.2,1.0,-0.2,-0.01,-4.7,0.6,-4.1,-0.5
caffeja01,Jason Caffey,PF,22,CHI,57,9.6,1.2,2.8,0.438,0.0,0.0,0.0,1.2,2.8,0.441,0.438,0.7,1.2,0.0,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1.6,3.2,7.9,0.474,0.006,0.42,10.9,12.8,11.9,6.3,1.2,1.0,20.0,19.4,-0.4,0.8,0.4,0.038,-6.1,-1.1,-7.1,-0.7
cagemi01,Michael Cage,C,34,CLE,82,32.1,2.7,4.8,0.556,0.0,0.0,0.0,2.7,4.8,0.557,0.556,0.6,1.1,0.0,3.5,5.4,8.9,0.6,1.1,1.0,0.7,2.6,6.0,14.1,0.561,0.003,0.232,14.3,22.7,18.4,3.3,1.9,2.7,11.0,9.4,4.1,4.0,8.1,0.148,-0.4,0.2,-0.2,1.2
caldwad01,Adrian Caldwell,PF,29,IND,51,6.4,0.9,1.6,0.554,0.0,0.0,0.0,0.9,1.6,0.554,0.554,0.4,0.7,0.0,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2,10.4,0.556,0.0,0.434,16.6,25.2,21.0,3.0,1.5,1.2,26.2,18.8,-0.2,0.5,0.3,0.044,-5.1,-0.7,-5.8,-0.3
campbel01,Elden Campbell,PF,27,LAL,82,32.9,5.5,10.8,0.503,0.0,0.1,0.0,5.5,10.8,0.506,0.503,3.0,4.3,0.0,2.0,5.6,7.6,2.2,1.1,2.6,1.7,3.7,13.9,18.0,0.549,0.006,0.393,7.1,19.5,13.4,10.3,1.7,5.5,11.6,19.6,3.8,4.4,8.2,0.147,-0.2,1.9,1.7,2.6
carran01,Antoine Carr,SF,34,UTA,80,19.2,2.9,6.4,0.457,0.0,0.0,0.0,2.9,6.3,0.46,0.457,1.4,1.8,0.0,0.9,1.6,2.5,0.9,0.4,0.8,1.0,3.2,7.3,10.6,0.506,0.006,0.282,5.8,10.1,8.0,7.6,1.0,3.5,12.0,19.5,0.6,1.5,2.1,0.065,-3.5,0.0,-3.5,-0.6
carrch01,Chris Carr,SG,21,PHO,60,9.8,1.5,3.6,0.415,0.2,0.7,0.262,1.3,2.9,0.451,0.44,0.8,1.0,0.262,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0,10.5,0.493,0.194,0.276,5.4,14.5,10.0,11.4,0.9,0.6,14.1,21.4,-0.1,0.3,0.3,0.021,-3.4,-1.8,-5.2,-0.5
cassesa01,Sam Cassell,PG,26,HOU,61,27.6,4.7,10.8,0.439,1.2,3.4,0.348,3.5,7.3,0.482,0.495,3.9,4.7,0.348,0.8,2.2,3.1,4.6,0.9,0.1,2.6,2.7,14.5,16.8,0.565,0.319,0.433,3.5,9.0,6.3,27.3,1.6,0.2,16.7,25.1,2.6,1.2,3.9,0.11,1.2,-0.9,0.3,1.0
causwdu01,Duane Causwell,C,27,SAC,73,14.3,1.2,3.0,0.417,0.0,0.0,0.0,1.2,2.9,0.419,0.417,1.0,1.3,0.0,1.2,2.2,3.4,0.3,0.4,1.1,0.7,2.4,3.4,9.9,0.484,0.005,0.444,9.5,18.0,13.7,2.9,1.3,5.6,17.0,13.1,0.0,1.3,1.3,0.059,-4.4,1.2,-3.2,-0.3
cebalce01,Cedric Ceballos,SF,26,LAL,78,33.7,8.2,15.4,0.53,0.7,2.4,0.277,7.5,13.1,0.576,0.552,4.2,5.2,0.277,2.8,4.1,6.9,1.5,1.2,0.3,2.1,1.8,21.2,22.1,0.599,0.153,0.34,9.7,13.9,11.9,7.9,1.9,0.6,10.8,26.5,7.1,2.8,9.8,0.18,3.9,-1.3,2.6,3.1
chapmre01,Rex Chapman,SG,28,MIA,56,33.3,5.2,12.1,0.426,2.2,6.0,0.371,2.9,6.1,0.48,0.518,1.5,2.0,0.371,0.4,2.2,2.6,3.0,0.8,0.2,1.4,2.1,14.0,13.0,0.539,0.496,0.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,2.3,1.9,4.2,0.108,0.7,0.1,0.8,1.3
cheanca01,Calbert Cheaney,SF,24,WSB,70,33.2,6.1,12.9,0.471,0.7,2.2,0.338,5.3,10.7,0.498,0.499,2.2,3.1,0.338,1.0,2.5,3.4,2.2,1.0,0.3,1.8,2.9,15.1,13.0,0.528,0.17,0.236,3.5,8.5,6.1,10.6,1.5,0.6,11.4,21.7,1.5,1.7,3.2,0.065,-1.0,-0.9,-1.9,0.1
chilcpe01,Pete Chilcutt,PF,27,HOU,74,8.8,1.0,2.4,0.408,0.5,1.3,0.378,0.5,1.1,0.444,0.511,0.2,0.4,0.378,0.7,1.4,2.1,0.4,0.3,0.2,0.3,0.9,2.7,12.5,0.525,0.547,0.145,9.1,17.8,13.6,6.0,1.5,1.5,10.4,14.7,0.6,0.8,1.4,0.101,-0.4,-0.7,-1.1,0.1
childch01,Chris Childs,PG,28,NJN,78,30.9,4.2,10.0,0.416,1.2,3.3,0.367,2.9,6.7,0.441,0.478,3.3,3.9,0.367,0.7,2.5,3.1,7.0,1.4,0.1,2.9,3.2,12.8,16.4,0.549,0.333,0.391,2.3,9.1,5.6,38.6,2.4,0.3,20.1,20.7,3.3,2.5,5.8,0.115,1.3,0.4,1.7,2.2
chrisdo01,Doug Christie,SF,25,TOT,55,18.8,2.7,6.1,0.445,0.8,1.9,0.434,1.9,4.2,0.45,0.513,1.3,1.7,0.434,0.6,2.2,2.8,2.1,1.3,0.3,1.7,2.6,7.5,14.0,0.549,0.315,0.276,3.9,13.8,8.8,18.0,3.5,1.4,20.1,20.4,0.2,1.2,1.4,0.065,-1.7,0.8,-0.8,0.3
colesbi01,Bimbo Coles,PG,27,TOT,81,32.3,3.9,9.6,0.409,1.1,3.1,0.346,2.8,6.5,0.44,0.466,2.1,2.6,0.346,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11.0,12.4,0.513,0.327,0.272,2.2,9.2,5.8,25.9,1.9,0.5,16.4,17.9,2.2,2.8,5.0,0.091,-0.8,0.6,-0.2,1.2
conloma01,Marty Conlon,C,28,MIL,74,12.9,2.1,4.4,0.468,0.1,0.4,0.167,2.0,4.0,0.498,0.476,1.1,1.5,0.167,0.8,1.6,2.4,0.9,0.3,0.1,1.1,1.7,5.3,12.2,0.526,0.092,0.336,7.3,15.5,11.3,11.7,1.1,0.9,17.4,21.7,0.1,0.5,0.6,0.028,-2.3,-1.2,-3.5,-0.4
corbity01,Tyrone Corbin,SF,33,TOT,71,18.1,2.2,4.9,0.442,0.0,0.3,0.167,2.1,4.7,0.456,0.446,1.4,1.7,0.167,1.1,2.3,3.4,1.2,0.9,0.3,0.9,2.1,5.8,12.6,0.511,0.051,0.342,7.4,14.7,11.0,10.4,2.5,1.2,14.2,16.2,0.9,1.6,2.5,0.093,-1.7,1.0,-0.7,0.4
crottjo01,John Crotty,PG,26,CLE,58,10.6,0.9,2.0,0.447,0.1,0.5,0.296,0.7,1.5,0.494,0.482,1.1,1.2,0.296,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1.0,3.0,13.0,0.59,0.237,0.632,4.2,7.5,5.8,26.9,2.1,0.9,25.9,16.1,0.8,0.5,1.3,0.101,-1.5,0.2,-1.3,0.1
cummite01,Terry Cummings,PF,34,MIL,81,21.9,3.3,7.2,0.462,0.0,0.1,0.143,3.3,7.1,0.466,0.463,1.3,2.0,0.143,2.0,3.5,5.5,1.1,0.7,0.4,0.9,3.2,8.0,13.9,0.493,0.012,0.274,11.0,19.9,15.3,8.1,1.7,1.3,9.5,18.6,1.5,1.5,3.0,0.08,-1.6,-0.6,-2.3,-0.1
curryde01,Dell Curry,SG,31,CHH,82,28.9,5.4,11.9,0.453,2.0,5.0,0.404,3.4,6.9,0.488,0.537,1.8,2.1,0.404,0.8,2.4,3.2,2.1,1.3,0.3,1.6,2.1,14.5,16.8,0.568,0.417,0.176,3.4,10.2,6.8,12.5,2.4,0.8,11.0,22.5,3.8,1.4,5.1,0.104,2.1,-0.3,1.8,2.3
currymi01,Michael Curry,SG-SF,27,TOT,46,17.0,1.6,3.5,0.453,0.4,1.2,0.377,1.2,2.3,0.491,0.516,1.0,1.3,0.377,0.6,1.3,1.8,0.6,0.5,0.0,0.5,2.0,4.6,9.4,0.56,0.329,0.385,4.3,8.6,6.6,5.6,1.7,0.2,11.3,12.9,0.8,0.8,1.6,0.1,-2.4,0.9,-1.5,0.1
dareyi01,Yinka Dare,C,23,NJN,58,10.8,1.1,2.5,0.438,0.0,0.0,0.0,1.1,2.5,0.438,0.438,0.7,1.1,0.0,1.0,2.2,3.1,0.0,0.1,0.7,1.2,2.0,2.8,6.1,0.479,0.0,0.431,9.6,22.5,15.9,0.0,0.7,4.9,29.6,17.0,-1.4,1.0,-0.5,-0.037,-9.0,0.3,-8.7,-1.0
davisan01,Antonio Davis,PF,27,IND,82,25.5,2.9,5.9,0.49,0.0,0.0,0.5,2.9,5.9,0.49,0.491,3.0,4.2,0.5,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8,13.9,0.567,0.004,0.716,11.6,18.1,15.0,3.2,0.8,2.5,12.1,15.8,3.6,2.4,6.0,0.137,-0.6,-0.4,-1.1,0.5
davisda01,Dale Davis,PF,26,IND,78,33.6,4.3,7.7,0.558,0.0,0.0,0.0,4.3,7.7,0.558,0.558,1.7,3.7,0.0,3.2,5.9,9.1,1.0,0.7,1.4,1.5,3.1,10.3,14.3,0.553,0.0,0.482,12.4,21.1,16.9,4.6,1.2,3.4,14.1,14.8,2.6,3.7,6.2,0.115,0.1,0.3,0.4,1.5
davishu01,Hubert Davis,SG,25,NYK,74,24.0,3.7,7.6,0.486,1.7,3.6,0.476,2.0,4.0,0.495,0.598,1.5,1.7,0.476,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7,14.8,0.633,0.472,0.228,2.4,5.7,4.1,9.6,0.9,0.3,9.2,18.0,4.0,1.6,5.6,0.151,2.3,-0.6,1.7,1.7
davisma02,Mark Davis,SF,22,MIN,57,10.0,1.0,2.6,0.369,0.1,0.2,0.308,0.9,2.4,0.375,0.383,1.3,2.0,0.308,1.0,1.2,2.2,0.8,0.7,0.4,1.2,1.6,3.3,10.9,0.47,0.087,0.779,11.7,14.5,13.1,12.6,3.6,2.9,25.4,20.8,-0.8,0.8,-0.1,-0.005,-4.2,1.0,-3.2,-0.2
