ID,Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
abdulka011980,Kareem Abdul-Jabbar (1980),C,32,LAL,82,38.3,10.2,16.9,0.604,0.0,0.0,0.0,10.2,16.9,0.604,0.604,4.4,5.8,0.0,2.3,8.5,10.8,4.5,1.0,3.4,3.6,2.6,24.8,25.3,0.639,0.001,0.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,9.5,5.3,14.8,0.227,4.8,2.4,7.2,7.3
abernto011980,Tom Abernethy (1980),PF,25,GSW,67,18.2,2.3,4.7,0.481,0.0,0.0,0.0,2.3,4.7,0.483,0.481,0.8,1.2,0.0,0.9,1.9,2.9,1.3,0.5,0.2,0.6,1.8,5.4,11.0,0.511,0.003,0.258,5.4,12.0,8.6,9.3,1.4,0.6,9.9,13.3,1.2,0.8,2.0,0.08,-1.0,-0.2,-1.2,0.2
adamsal011980,Alvan Adams (1980),C,25,PHO,75,28.9,6.2,11.7,0.531,0.0,0.0,0.0,6.2,11.6,0.533,0.531,2.5,3.1,0.0,2.1,6.0,8.1,4.3,1.4,0.7,2.9,3.2,14.9,19.2,0.571,0.002,0.27,8.2,22.4,15.4,21.6,2.3,1.4,18.2,21.9,3.1,3.9,7.0,0.155,1.7,1.9,3.6,3.1
architi011980,Tiny Archibald (1980),PG,31,BOS,80,35.8,4.8,9.9,0.482,0.1,0.2,0.222,4.7,9.7,0.488,0.485,4.5,5.4,0.222,0.7,1.7,2.5,8.4,1.3,0.1,3.0,2.7,14.1,15.3,0.574,0.023,0.548,2.3,5.3,3.8,30.2,1.7,0.2,19.7,17.0,5.9,2.9,8.9,0.148,1.4,-0.3,1.1,2.3
baileja011980,James Bailey (1980),PF,22,SEA,67,10.8,1.8,4.0,0.45,0.0,0.0,0.0,1.8,4.0,0.45,0.45,1.0,1.5,0.0,1.1,1.9,2.9,0.4,0.3,0.8,1.2,1.7,4.7,12.3,0.495,0.0,0.373,10.2,18.3,14.3,5.3,1.4,4.1,20.0,21.4,-0.4,1.4,1.0,0.063,-4.2,0.9,-3.3,-0.2
ballagr011980,Greg Ballard (1980),SF,25,WSB,82,29.7,6.6,13.4,0.495,0.2,0.6,0.34,6.5,12.9,0.502,0.502,2.1,2.8,0.34,2.9,4.9,7.8,1.9,1.1,0.4,1.6,2.4,15.6,18.1,0.532,0.043,0.206,9.8,16.6,13.1,9.7,1.7,0.8,10.0,21.6,4.1,2.8,6.9,0.136,1.9,0.1,2.0,2.5
bantomi011980,Mike Bantom (1980),SF,28,IND,77,30.3,5.0,9.9,0.505,0.0,0.0,0.333,5.0,9.8,0.506,0.506,1.8,2.7,0.333,2.5,3.4,5.9,3.6,1.1,0.6,2.5,3.5,11.8,13.7,0.533,0.004,0.275,8.3,12.1,10.1,15.9,1.7,1.1,18.2,17.3,2.1,1.9,3.9,0.081,-0.3,-0.5,-0.7,0.7
barryri011980,Rick Barry (1980),SF,35,HOU,72,25.2,4.5,10.7,0.422,1.0,3.1,0.33,3.5,7.6,0.458,0.469,2.0,2.1,0.33,0.7,2.5,3.3,3.7,1.1,0.4,2.1,2.5,12.0,14.8,0.517,0.287,0.198,3.1,11.5,7.2,20.4,2.1,0.9,15.3,21.6,2.2,1.2,3.4,0.09,1.1,0.0,1.1,1.4
bensoke011980,Kent Benson (1980),C,25,TOT,73,25.9,4.1,8.5,0.484,0.0,0.1,0.2,4.1,8.4,0.486,0.485,1.4,1.9,0.2,1.7,4.5,6.2,2.4,1.0,1.3,2.2,3.4,9.6,13.1,0.513,0.008,0.228,7.3,18.3,12.9,12.2,1.8,2.7,18.8,17.4,0.4,2.7,3.2,0.08,-1.6,1.4,-0.3,0.8
beshode011980,Del Beshore (1980),PG,23,CHI,68,12.8,1.3,3.7,0.352,0.1,0.4,0.385,1.1,3.3,0.348,0.372,0.9,1.3,0.385,0.2,0.7,0.9,2.0,0.9,0.1,1.5,1.5,3.6,6.4,0.423,0.104,0.348,2.1,5.9,4.1,21.5,3.1,0.3,26.5,18.4,-1.7,0.8,-0.9,-0.052,-5.0,-0.1,-5.1,-0.7
bibbyhe011980,Henry Bibby (1980),PG,30,PHI,82,24.8,3.1,7.6,0.401,0.1,0.6,0.212,2.9,7.0,0.418,0.41,2.8,3.5,0.212,0.8,1.7,2.5,3.7,0.8,0.1,1.8,2.0,9.0,11.1,0.491,0.083,0.457,3.6,7.1,5.4,19.8,1.4,0.2,16.4,17.7,1.3,2.1,3.4,0.079,-1.7,-0.5,-2.2,-0.1
birdla011980,Larry Bird (1980),PF,23,BOS,82,36.0,8.5,17.8,0.474,0.7,1.7,0.406,7.7,16.1,0.481,0.494,3.7,4.4,0.406,2.6,7.8,10.4,4.5,1.7,0.6,3.2,3.4,21.3,20.5,0.538,0.098,0.246,8.3,23.6,16.0,18.5,2.3,1.0,14.0,25.3,5.6,5.6,11.2,0.182,3.0,1.5,4.5,4.8
birdsot011980,Otis Birdsong (1980),SG,24,KCK,82,35.2,9.5,18.9,0.505,0.1,0.4,0.278,9.4,18.4,0.511,0.508,3.5,5.0,0.278,2.1,2.0,4.0,2.5,1.7,0.3,2.2,2.8,22.7,18.5,0.538,0.023,0.266,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,4.9,3.7,8.6,0.143,2.0,0.1,2.1,3.0
boonero011980,Ron Boone (1980),SG,33,TOT,81,29.5,5.0,11.3,0.443,0.2,0.6,0.38,4.8,10.7,0.446,0.453,2.2,2.4,0.38,0.7,2.1,2.8,3.8,1.2,0.0,2.4,2.9,12.4,12.1,0.501,0.055,0.214,2.7,8.1,5.5,18.8,2.0,0.1,16.4,21.5,0.4,0.6,1.0,0.02,-1.8,-1.7,-3.5,-1.0
bosweto011980,Tom Boswell (1980),PF,26,TOT,79,26.3,4.4,7.8,0.564,0.1,0.1,0.5,4.3,7.6,0.566,0.569,2.6,3.5,0.5,1.8,3.7,5.6,2.0,0.4,0.5,2.3,3.4,11.4,14.3,0.616,0.016,0.445,8.2,15.8,12.1,11.2,0.7,1.0,19.8,18.5,3.0,0.7,3.7,0.086,-0.4,-1.4,-1.8,0.1
boynewi011980,Winford Boynes (1980),SG,22,NJN,64,17.2,3.5,7.3,0.473,0.0,0.1,0.0,3.5,7.2,0.477,0.473,1.6,2.1,0.0,0.8,1.3,2.1,1.5,0.9,0.3,1.5,2.1,8.5,13.1,0.518,0.009,0.291,4.8,7.7,6.3,12.8,2.4,0.9,15.4,21.8,0.3,1.3,1.7,0.072,-1.5,0.3,-1.2,0.2
bradldu011980,Dudley Bradley (1980),SG,22,IND,82,24.7,3.4,7.4,0.452,0.0,0.1,0.4,3.3,7.4,0.452,0.453,1.7,2.1,0.4,0.8,1.9,2.7,3.1,2.6,0.6,2.0,2.4,8.4,13.5,0.502,0.008,0.286,3.4,8.1,5.7,15.9,4.8,1.3,19.5,16.3,0.2,2.9,3.1,0.073,-2.0,3.0,1.0,1.5
bratzmi011980,Mike Bratz (1980),PG,24,PHO,82,19.4,3.3,8.4,0.392,0.3,1.0,0.244,3.0,7.3,0.413,0.407,1.7,2.0,0.244,0.6,1.4,2.0,2.7,1.1,0.1,1.6,2.0,8.5,11.6,0.462,0.125,0.236,3.5,7.9,5.8,19.1,2.7,0.3,15.1,22.3,-0.5,2.0,1.5,0.046,-2.5,0.1,-2.5,-0.2
breweji011980,Jim Brewer (1980),PF,28,POR,67,15.2,1.3,2.7,0.489,0.0,0.1,0.0,1.3,2.7,0.503,0.489,0.2,0.4,0.0,1.5,2.3,3.8,1.1,0.6,0.6,0.7,1.9,2.9,11.3,0.493,0.027,0.158,10.8,17.1,13.9,9.6,2.0,2.5,19.3,9.8,0.5,1.5,2.0,0.096,-1.2,1.9,0.7,0.7
brewero011980,Ron Brewer (1980),SG,24,POR,82,34.3,6.7,14.4,0.464,0.1,0.4,0.188,6.6,14.0,0.471,0.466,2.2,2.7,0.188,0.7,2.0,2.6,2.6,1.2,0.6,2.0,1.9,15.7,13.2,0.503,0.027,0.185,2.1,6.3,4.2,11.5,1.7,1.0,11.6,21.1,2.0,2.3,4.3,0.074,-0.8,-0.4,-1.2,0.6
bridgju011980,Junior Bridgeman (1980),SF,26,MIL,81,28.6,7.3,15.3,0.478,0.1,0.3,0.185,7.3,15.0,0.484,0.48,2.8,3.3,0.185,1.3,2.4,3.7,2.9,1.2,0.2,2.1,2.7,17.6,17.1,0.523,0.022,0.214,5.0,9.0,7.1,15.2,1.9,0.5,11.2,26.3,3.6,2.5,6.1,0.127,0.9,-0.5,0.3,1.4
bristal011980,Allan Bristow (1980),SF,28,UTA,82,28.1,4.6,9.6,0.48,0.0,0.1,0.286,4.6,9.5,0.482,0.482,2.4,3.0,0.286,2.1,4.2,6.2,4.2,1.1,0.1,2.2,2.6,11.6,16.6,0.534,0.009,0.31,9.0,16.7,13.0,21.4,1.9,0.1,16.7,20.0,3.2,1.2,4.4,0.091,1.4,-0.8,0.6,1.5
brownfr011980,Fred Brown (1980),SG,31,SEA,80,21.3,5.1,10.5,0.479,0.5,1.1,0.443,4.6,9.4,0.483,0.502,1.4,1.7,0.443,0.4,1.5,1.9,2.2,0.8,0.2,1.3,1.5,12.0,16.4,0.532,0.104,0.16,2.2,7.5,4.8,15.5,1.8,0.6,10.4,23.4,2.8,2.1,4.9,0.138,1.2,0.2,1.4,1.4
brownjo011980,John Brown (1980),SF,28,TOT,32,12.0,1.2,3.3,0.352,0.0,0.0,0.0,1.2,3.3,0.352,0.352,1.2,1.5,0.0,0.8,1.4,2.2,0.6,0.1,0.1,0.9,2.2,3.5,5.1,0.444,0.0,0.457,7.4,12.7,10.0,6.3,0.4,0.6,18.7,16.5,-0.3,0.4,0.1,0.012,-5.0,-0.9,-5.9,-0.5
bryanjo011980,Joe Bryant (1980),PF,25,SDC,81,28.7,3.6,8.4,0.431,0.1,0.4,0.147,3.6,8.0,0.446,0.435,2.0,2.7,0.147,2.1,4.3,6.4,1.8,1.3,0.5,2.1,3.2,9.3,11.1,0.485,0.05,0.318,7.7,16.6,12.0,8.1,2.1,0.9,17.9,16.3,0.1,1.7,1.8,0.038,-2.3,-0.2,-2.5,-0.3
bucknqu011980,Quinn Buckner (1980),PG,25,MIL,67,25.2,4.6,9.8,0.467,0.0,0.1,0.4,4.5,9.7,0.468,0.469,1.6,2.1,0.4,1.0,2.5,3.6,5.7,2.0,0.1,2.2,3.0,10.7,16.5,0.501,0.008,0.218,4.6,10.5,7.6,30.2,3.7,0.1,17.2,20.4,1.7,2.7,4.4,0.125,-0.2,1.9,1.7,1.6
burleto011980,Tom Burleson (1980),C,27,KCK,37,7.4,1.0,2.8,0.346,0.0,0.1,0.0,1.0,2.7,0.356,0.346,0.6,1.1,0.0,0.6,1.3,1.9,0.5,0.2,0.4,0.7,1.3,2.6,7.8,0.391,0.029,0.385,8.7,20.0,14.2,9.5,1.4,2.8,17.1,21.5,-0.6,0.5,-0.1,-0.012,-5.7,0.4,-5.3,-0.2
busedo011980,Don Buse (1980),PG,29,PHO,81,30.9,3.2,7.3,0.443,0.2,1.0,0.241,3.0,6.3,0.475,0.459,1.0,1.6,0.241,0.9,2.0,2.9,4.0,1.6,0.1,1.1,1.4,7.7,10.7,0.485,0.134,0.217,3.1,7.0,5.1,16.0,2.4,0.2,12.4,11.7,1.7,2.9,4.6,0.088,-1.1,1.2,0.2,1.4
byrnema011980,Marty Byrnes (1980),SF,23,LAL,32,6.1,0.8,1.6,0.5,0.0,0.0,0.0,0.8,1.6,0.5,0.5,0.4,0.5,0.0,0.3,0.6,0.8,0.4,0.2,0.0,0.7,1.0,2.0,6.3,0.557,0.0,0.3,5.5,9.3,7.6,7.9,1.2,0.3,28.0,16.2,-0.1,0.2,0.0,0.009,-4.4,-0.9,-5.2,-0.2
calvima011980,Mack Calvin (1980),PG,32,UTA,48,16.1,2.1,4.7,0.441,0.0,0.2,0.091,2.1,4.5,0.458,0.443,2.2,2.4,0.091,0.3,1.5,1.8,2.8,0.6,0.0,1.2,1.5,6.4,14.5,0.549,0.048,0.515,2.0,10.4,6.4,24.0,1.7,0.0,17.0,18.7,1.2,0.2,1.4,0.085,-0.4,-1.3,-1.7,0.1
carrau011980,Austin Carr (1980),SG,31,CLE,77,20.7,5.1,10.9,0.465,0.0,0.1,0.333,5.0,10.8,0.466,0.466,1.6,2.2,0.333,1.1,1.1,2.1,1.9,0.5,0.0,1.4,1.6,11.8,14.3,0.497,0.007,0.205,5.1,5.8,5.5,13.2,1.1,0.1,10.6,24.6,1.3,0.6,2.0,0.059,0.1,-1.8,-1.7,0.1
carrke011980,Kenny Carr (1980),PF,24,TOT,79,23.3,4.8,9.7,0.492,0.0,0.1,0.0,4.8,9.7,0.495,0.492,2.2,3.3,0.0,2.5,4.9,7.4,1.0,0.8,0.7,1.9,3.1,11.8,15.9,0.526,0.005,0.342,11.0,23.3,16.9,5.6,1.6,1.5,14.8,21.7,1.4,2.3,3.8,0.099,-0.6,-0.6,-1.2,0.3
carrml011980,M.L. Carr (1980),SF,29,BOS,82,24.3,4.4,9.3,0.474,0.1,0.5,0.293,4.3,8.8,0.485,0.482,2.2,2.9,0.293,1.3,2.7,4.0,1.9,1.5,0.4,1.7,2.6,11.1,14.6,0.526,0.054,0.316,6.0,12.3,9.2,10.7,2.8,1.0,14.1,20.2,1.9,3.2,5.2,0.125,-0.2,1.5,1.3,1.7
cartwbi011980,Bill Cartwright (1980),C,22,NYK,82,38.4,8.1,14.8,0.547,0.0,0.0,0.0,8.1,14.8,0.547,0.547,5.5,6.9,0.0,2.4,6.5,8.9,2.0,0.6,1.2,2.7,3.4,21.7,17.9,0.608,0.0,0.466,6.6,18.6,12.6,7.0,0.7,1.7,13.2,20.6,7.7,2.1,9.7,0.148,1.7,-1.2,0.6,2.1
catchha011980,Harvey Catchings (1980),C,28,MIL,72,19.0,1.3,3.4,0.398,0.0,0.0,0.0,1.3,3.4,0.399,0.398,0.5,0.9,0.0,2.3,3.4,5.7,1.1,0.3,2.3,0.9,2.7,3.2,10.9,0.429,0.004,0.254,13.4,19.0,16.3,7.0,0.8,6.5,20.0,9.9,0.2,2.4,2.6,0.09,-2.4,2.6,0.1,0.7
chanedo011980,Don Chaney (1980),SG,33,BOS,60,8.7,1.1,3.2,0.354,0.0,0.1,0.167,1.1,3.1,0.361,0.357,0.5,0.7,0.167,0.5,0.7,1.2,0.6,0.5,0.2,0.6,1.3,2.8,7.8,0.402,0.032,0.222,6.7,8.8,7.8,9.3,2.8,1.2,13.7,18.3,-0.4,0.8,0.4,0.033,-4.3,1.2,-3.1,-0.1
cheekma011980,Maurice Cheeks (1980),PG,23,PHI,79,33.2,4.5,8.4,0.54,0.1,0.1,0.444,4.5,8.3,0.541,0.543,2.3,2.9,0.444,0.9,2.5,3.5,7.0,2.3,0.4,2.7,2.5,11.4,15.9,0.589,0.014,0.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,3.8,4.1,7.9,0.145,0.5,2.0,2.4,2.9
cheniph011980,Phil Chenier (1980),SG,29,TOT,43,19.8,3.2,8.1,0.39,0.1,0.3,0.417,3.0,7.8,0.389,0.397,1.1,1.6,0.417,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6,9.5,0.431,0.034,0.192,2.2,7.2,4.7,14.0,1.8,0.9,12.7,20.0,-0.6,0.6,0.0,0.002,-3.1,-0.5,-3.6,-0.3
choneji011980,Jim Chones (1980),C,30,LAL,82,29.2,4.5,9.3,0.489,0.0,0.0,0.0,4.5,9.2,0.491,0.489,1.5,2.1,0.0,1.7,5.1,6.9,1.8,0.7,0.8,2.1,3.3,10.6,11.3,0.521,0.003,0.222,7.1,17.6,12.8,7.6,1.1,1.4,17.3,16.9,0.7,2.8,3.5,0.071,-2.0,-0.3,-2.4,-0.2
cleamji011980,Jim Cleamons (1980),PG,30,TOT,79,22.6,2.7,5.7,0.476,0.1,0.4,0.226,2.6,5.3,0.494,0.483,1.1,1.4,0.226,0.7,1.3,1.9,3.6,0.7,0.1,1.4,1.7,6.6,10.8,0.519,0.069,0.251,3.0,5.7,4.3,20.4,1.5,0.3,17.9,13.4,1.3,1.0,2.3,0.063,-1.7,0.0,-1.7,0.2
collido011980,Doug Collins (1980),SG,28,PHI,36,26.8,5.3,11.4,0.466,0.0,0.0,0.0,5.3,11.4,0.467,0.466,3.1,3.4,0.0,0.8,1.8,2.6,2.8,0.8,0.2,2.3,2.1,13.8,13.6,0.533,0.002,0.302,3.4,6.8,5.2,15.1,1.5,0.4,15.0,22.7,0.9,1.0,1.9,0.094,-1.1,-0.8,-1.9,0.0
cookje011980,Jeff Cook (1980),PF,23,PHO,66,13.7,2.0,4.2,0.469,0.0,0.0,0.0,2.0,4.1,0.474,0.469,1.6,2.0,0.0,1.4,2.3,3.7,1.3,0.4,0.3,1.1,1.5,5.5,14.4,0.546,0.011,0.469,11.2,18.0,14.6,12.2,1.4,1.1,17.6,17.7,1.1,1.3,2.4,0.126,-0.3,0.1,-0.2,0.4
coopemi011980,Michael Cooper (1980),SG,23,LAL,82,24.1,3.7,7.0,0.524,0.1,0.2,0.25,3.6,6.8,0.534,0.529,1.4,1.7,0.25,1.2,1.6,2.8,2.7,1.0,0.5,1.7,2.6,8.8,12.5,0.563,0.035,0.247,6.1,6.5,6.3,13.5,2.0,1.0,18.1,15.9,2.2,1.8,4.0,0.097,-0.4,0.3,-0.1,0.9
coopewa011980,Wayne Cooper (1980),PF,23,GSW,79,22.5,4.6,9.5,0.489,0.0,0.1,0.25,4.6,9.4,0.491,0.49,1.7,2.3,0.25,2.6,3.9,6.4,0.5,0.3,1.0,1.8,3.1,11.0,14.8,0.525,0.005,0.241,12.1,19.5,15.7,3.5,0.5,2.6,14.4,22.4,1.1,1.6,2.8,0.074,-1.6,-1.8,-3.5,-0.7
copelho011980,Hollis Copeland (1980),SF,24,NYK,75,15.2,2.4,4.9,0.495,0.0,0.0,0.0,2.4,4.9,0.497,0.495,0.8,1.1,0.0,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7,11.0,0.526,0.005,0.234,6.6,8.3,7.4,8.7,2.4,1.2,17.1,16.5,0.5,0.8,1.2,0.052,-1.7,0.0,-1.8,0.1
corzida011980,Dave Corzine (1980),C,23,WSB,78,10.6,1.2,2.8,0.417,0.0,0.0,0.0,1.2,2.8,0.417,0.417,0.6,0.9,0.0,1.3,2.1,3.5,0.8,0.1,0.4,0.8,1.5,2.9,10.3,0.457,0.0,0.315,12.5,20.4,16.4,9.7,0.5,2.0,19.6,14.6,-0.1,0.9,0.9,0.05,-3.1,0.2,-3.0,-0.2
cowenda011980,Dave Cowens (1980),C,31,BOS,66,32.7,6.4,14.1,0.453,0.0,0.2,0.083,6.4,13.9,0.458,0.453,1.4,1.8,0.083,1.9,6.2,8.1,3.1,1.0,0.9,1.6,3.3,14.2,14.8,0.477,0.013,0.131,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,1.9,3.6,5.4,0.121,-0.2,1.1,0.9,1.6
crissch011980,Charlie Criss (1980),PG,31,ATL,81,22.1,3.1,7.1,0.431,0.0,0.2,0.059,3.1,6.9,0.442,0.432,2.1,2.6,0.059,0.3,1.1,1.4,3.0,0.9,0.0,1.6,1.6,8.3,11.5,0.5,0.029,0.367,1.6,5.4,3.5,20.0,2.0,0.1,16.2,18.2,1.0,1.8,2.8,0.075,-1.4,0.0,-1.4,0.3
cummipa011980,Pat Cummings (1980),C,23,MIL,71,12.7,2.6,5.2,0.505,0.0,0.0,0.0,2.6,5.2,0.505,0.505,1.3,1.7,0.0,1.1,2.2,3.4,0.7,0.3,0.2,1.0,2.0,6.6,15.3,0.552,0.0,0.332,10.1,18.4,14.4,8.2,1.1,1.0,14.9,22.0,1.2,1.2,2.5,0.131,-1.0,-0.6,-1.6,0.1
dandrbo011980,Bob Dandridge (1980),SF,32,WSB,45,32.4,7.3,16.2,0.451,0.0,0.2,0.182,7.3,16.0,0.455,0.453,2.7,3.4,0.182,1.4,4.1,5.5,4.0,0.6,0.8,2.7,2.5,17.4,14.8,0.492,0.015,0.209,4.3,12.7,8.5,18.2,0.9,1.3,13.4,24.9,0.5,1.2,1.7,0.056,0.2,-0.4,-0.2,0.7
dantlad011980,Adrian Dantley (1980),SF,24,UTA,68,39.3,10.7,18.6,0.576,0.0,0.0,0.0,10.7,18.6,0.577,0.576,6.5,7.7,0.0,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0,24.3,0.635,0.002,0.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,9.5,1.1,10.5,0.189,5.3,-1.6,3.7,3.8
davisjo011980,Johnny Davis (1980),PG,24,IND,82,35.5,6.0,14.1,0.428,0.0,0.5,0.095,6.0,13.6,0.44,0.43,3.7,4.3,0.095,1.2,1.5,2.8,5.4,1.3,0.3,2.5,2.2,15.9,13.6,0.495,0.036,0.304,3.5,4.5,4.0,20.3,1.7,0.4,13.3,20.2,3.1,1.3,4.4,0.073,-0.4,-1.5,-2.0,0.0
daviswa031980,Walter Davis (1980),SF,25,PHO,75,30.8,8.8,15.5,0.563,0.0,0.1,0.0,8.8,15.5,0.565,0.563,4.0,4.9,0.0,1.0,2.6,3.6,4.5,1.5,0.3,3.2,2.7,21.5,21.3,0.608,0.003,0.313,3.6,9.2,6.5,23.6,2.3,0.5,15.4,27.0,5.5,2.8,8.3,0.173,3.4,0.2,3.6,3.3
dawkida011980,Darryl Dawkins (1980),C,23,PHI,80,31.8,6.2,11.8,0.522,0.0,0.1,0.0,6.2,11.8,0.526,0.522,2.4,3.6,0.0,2.5,6.2,8.7,1.9,0.6,1.8,2.9,4.1,14.7,14.6,0.548,0.006,0.308,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,1.3,4.3,5.7,0.107,-1.7,0.6,-1.2,0.5
dawkipa011980,Paul Dawkins (1980),SF,22,UTA,57,13.6,2.5,5.3,0.47,0.0,0.1,0.2,2.5,5.2,0.475,0.472,0.6,0.8,0.2,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5,11.0,0.492,0.017,0.16,6.6,12.0,9.4,14.8,2.1,0.7,19.1,22.0,-0.5,0.4,-0.1,-0.009,-2.9,-1.3,-4.2,-0.4
demicla011980,Larry Demic (1980),PF,22,NYK,82,22.8,2.8,6.4,0.436,0.0,0.0,0.0,2.8,6.4,0.436,0.436,1.3,2.2,0.0,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0,7.4,0.468,0.0,0.347,11.2,16.9,14.1,4.1,1.3,0.9,21.6,16.0,-1.4,1.3,-0.1,-0.002,-4.5,-1.6,-6.2,-2.0
dietrco011980,Coby Dietrick (1980),C,31,CHI,79,23.2,2.9,6.3,0.454,0.0,0.1,0.111,2.9,6.2,0.46,0.455,1.1,1.5,0.111,1.3,3.3,4.6,2.7,1.1,0.6,1.4,2.9,6.9,12.1,0.494,0.018,0.236,6.4,15.7,11.1,16.4,2.3,1.6,16.9,14.8,0.8,2.1,2.9,0.076,-0.9,1.5,0.6,1.2
douglle011980,Leon Douglas (1980),C,25,DET,70,25.5,3.2,6.5,0.486,0.0,0.0,0.0,3.2,6.5,0.487,0.486,1.8,2.6,0.0,2.4,4.7,7.2,1.7,0.4,0.9,1.8,3.6,8.1,11.4,0.529,0.002,0.407,10.0,19.6,14.8,8.5,0.8,1.8,19.1,14.3,1.0,1.1,2.1,0.057,-2.1,-0.6,-2.8,-0.3
drewjo011980,John Drew (1980),SF,25,ATL,80,28.8,6.7,14.8,0.453,0.0,0.1,0.0,6.7,14.7,0.455,0.453,6.1,8.1,0.0,2.5,3.4,5.9,1.3,1.1,0.3,3.0,3.9,19.5,17.8,0.532,0.006,0.547,9.4,12.5,11.0,7.4,1.9,0.6,14.1,30.2,3.3,3.1,6.4,0.134,0.6,-0.9,-0.3,1.0
duerote011980,Terry Duerod (1980),SG,23,DET,67,19.9,4.2,8.9,0.472,0.2,0.8,0.283,4.0,8.1,0.49,0.484,0.7,1.0,0.283,0.4,1.0,1.5,1.7,0.6,0.2,1.2,1.5,9.3,11.7,0.498,0.089,0.11,2.3,5.5,3.9,12.4,1.4,0.4,11.2,20.4,0.6,0.2,0.7,0.026,-1.5,-1.7,-3.3,-0.4
dunlemi011980,Mike Dunleavy (1980),PG,25,HOU,51,20.3,2.9,6.3,0.464,0.1,0.4,0.15,2.8,5.9,0.485,0.469,2.2,2.6,0.15,0.5,1.5,2.0,4.1,0.8,0.1,2.2,2.4,8.0,12.9,0.542,0.063,0.42,2.7,8.1,5.3,26.7,1.8,0.2,22.5,18.6,0.9,0.5,1.4,0.065,-0.7,-0.8,-1.5,0.1
dunntr011980,T.R. Dunn (1980),SG,24,POR,82,22.5,2.9,6.7,0.436,0.0,0.0,0.0,2.9,6.7,0.438,0.436,1.0,1.4,0.0,1.6,2.3,4.0,1.8,1.2,0.4,1.1,1.8,6.9,12.5,0.47,0.005,0.201,7.8,11.6,9.7,10.9,2.7,1.0,13.2,15.4,0.9,2.3,3.3,0.086,-0.8,1.3,0.4,1.1
edwarja011980,James Edwards (1980),C,24,IND,82,28.2,6.4,12.6,0.512,0.0,0.0,0.0,6.4,12.6,0.512,0.512,2.8,4.1,0.0,2.2,4.9,7.0,1.5,0.7,1.3,1.6,4.0,15.7,17.6,0.545,0.001,0.328,7.8,18.4,12.9,8.0,1.1,2.4,10.0,22.0,4.4,2.4,6.7,0.14,0.2,-0.7,-0.5,0.9
elliobo011980,Bob Elliott (1980),PF,24,NJN,54,13.4,1.9,4.2,0.443,0.0,0.1,0.25,1.9,4.1,0.446,0.445,1.9,2.8,0.25,1.2,2.2,3.4,1.0,0.5,0.3,1.6,1.8,5.7,11.6,0.521,0.018,0.667,9.6,16.9,13.3,10.0,1.8,1.1,23.0,20.5,-0.3,1.0,0.8,0.05,-2.7,-0.2,-2.9,-0.2
ellisbo021980,Bo Ellis (1980),PF,25,DEN,48,10.5,1.3,2.8,0.449,0.0,0.1,0.0,1.3,2.8,0.459,0.449,0.8,1.1,0.0,1.1,1.4,2.4,0.6,0.2,0.5,0.5,1.4,3.4,12.1,0.508,0.022,0.39,10.3,13.8,12.0,8.0,0.9,2.6,13.1,14.3,0.5,0.4,0.9,0.085,-1.6,-0.3,-1.9,0.0
elmorle011980,Len Elmore (1980),C,27,KCK,58,15.8,1.8,4.2,0.43,0.0,0.0,0.0,1.8,4.2,0.43,0.43,0.9,1.3,0.0,1.3,3.2,4.4,1.1,0.7,0.7,1.2,2.7,4.5,10.6,0.472,0.0,0.306,8.4,22.2,15.0,8.8,2.1,2.5,19.6,14.9,-0.3,1.8,1.5,0.08,-3.5,2.1,-1.4,0.1
englial011980,Alex English (1980),SF,26,TOT,78,30.8,7.1,14.3,0.497,0.0,0.1,0.333,7.1,14.2,0.498,0.498,2.7,3.4,0.333,3.4,4.3,7.8,2.9,0.9,0.8,2.7,2.6,16.9,18.0,0.536,0.005,0.239,11.3,14.9,13.1,13.9,1.4,1.4,14.8,23.4,3.3,2.0,5.3,0.105,1.6,-1.2,0.4,1.5
ervinju011980,Julius Erving (1980),SF,29,PHI,78,36.1,10.7,20.7,0.519,0.1,0.3,0.2,10.7,20.4,0.523,0.52,5.4,6.8,0.2,2.8,4.6,7.4,4.6,2.2,1.8,3.6,2.7,26.9,25.4,0.568,0.012,0.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,7.3,5.2,12.5,0.213,5.7,1.9,7.6,6.8
